Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
IDA & IBRD total,IBT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.77302534378228,7.66669127644175,7.58541994838605,7.50682031364516,7.44960267490279,7.39279567117257,7.3433397344658,7.32117970102247,..,..
IDA & IBRD total,IBT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.3631306061497,21.1659771025552,21.0300000593928,20.8310353019247,20.7175084319913,20.4638591069343,20.4604692239066,20.149259061194,..,..
IDA & IBRD total,IBT,Age dependency ratio (% of working-age population),SP.POP.DPND,55.5596644474822,55.2991041447716,55.035116374088,54.7905900397043,54.5976357027855,54.46946838406,54.4771492468341,54.5238549716174,54.5889647334463,..
IDA blend,IDB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1475.10965425568,1551.28956324685,1728.93352277668,1892.09796336371,2039.39620092263,2027.17674326502,1911.42515755078,1791.34708027102,1795.65331193736,..
IDA blend,IDB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1537.54863344858,1576.00970891111,1609.87418341986,1664.78073577229,1720.89483513563,1746.98874283168,1733.8094689067,1741.18888582219,1762.71337259959,..
IDA blend,IDB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.08111505694,9.83715713860885,9.6112069789932,9.39307810299676,9.20102770663534,9.01917866071872,8.8554158245328,8.71549237853037,..,..
IDA blend,IDB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.379409772243,34.0220859388432,33.6963549264022,33.4721387307195,33.1802356441593,32.8356484827121,32.4147555583043,31.9806412515935,..,..
IDA blend,IDB,Age dependency ratio (% of working-age population),SP.POP.DPND,77.7027466005395,77.3226481119643,76.8939259838163,76.4103737943689,75.8854184666942,75.327155857466,74.964482270369,74.5198496255279,74.0057085363475,..
IDA only,IDX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,786.96075733431,837.308589153982,906.266910680806,952.75761946851,1020.53519789301,1036.80113862826,1045.62696321773,1083.74261602439,1132.26434639458,..
IDA only,IDX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,823.477935869044,838.337981721201,859.609318310237,892.334139241674,921.853358484588,942.107886567488,964.447884491523,997.531010479325,1024.7190230484,..
IDA only,IDX,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.7314656474108,8.48155484617038,8.25147489789623,8.03546963136862,7.83874278173781,7.65786550033485,7.49569118670857,7.35218480328512,..,..
IDA only,IDX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.8124003297266,33.4228084648304,33.0419740959206,32.6629976059296,32.2963142450865,31.9310331581955,31.5648479823784,31.2039745910833,..,..
IDA only,IDX,Age dependency ratio (% of working-age population),SP.POP.DPND,81.6015782837739,81.0380461498699,80.3774407550069,79.642516385525,78.8609216605931,78.052660388149,77.3371493080192,76.5776035576922,75.7848058484729,..
IDA total,IDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1023.7091439631,1082.31879931076,1189.42543873416,1277.19679978574,1372.90356897815,1379.15389246305,1343.78186260669,1325.20786095665,1357.48905419937,..
IDA total,IDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1068.20470013323,1091.64284866941,1117.437432836,1157.99550575521,1196.94331574252,1219.2932662497,1228.92036628593,1252.52850554899,1277.40053517075,..
IDA total,IDA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.18641087221912,8.93904437926049,8.71079575175251,8.49450172344863,8.29979901796876,8.11886498852794,7.95635187310397,7.81415354173056,..,..
IDA total,IDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.0035301420117,33.625053012001,33.2630255559711,32.936582922361,32.5954715402545,32.2373750152713,31.8527879052183,31.4671549062693,..,..
IDA total,IDA,Age dependency ratio (% of working-age population),SP.POP.DPND,80.2857744844996,79.7825180452794,79.1992183903218,78.5483096221533,77.8527512027167,77.1286010963253,76.5323822123533,75.8795187175369,75.1812663776993,..
Late-demographic dividend,LTE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5768.63250808605,6497.77392811485,7472.27988966714,8273.61742031287,8669.83750074987,8486.52701014914,8322.79634159469,8488.61251829218,9254.32984384891,..
Late-demographic dividend,LTE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6190.07686629,6565.68294649599,6877.79949884479,7192.60183388564,7477.18857949294,7719.36314439152,7960.79429920931,8283.84592766753,8637.83591337252,..
Late-demographic dividend,LTE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.4454714378896,7.41158203917546,7.41155421729041,7.39515036919959,7.40451451672426,7.386826774455,7.37286418297219,7.40523087675624,..,..
Late-demographic dividend,LTE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.0956730273857,13.0738488738721,13.195228458297,13.1314646591586,13.2964168968734,13.0679884821682,13.5326804338135,13.1496308870028,..,..
Late-demographic dividend,LTE,Age dependency ratio (% of working-age population),SP.POP.DPND,39.3930491760223,39.354321274409,39.3976765136977,39.5442708277038,39.8292706083571,40.2635220493069,40.8971145890625,41.6414310387279,42.4456554026782,..
Latin America & Caribbean,LCN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,8040.8867902275,8861.63693050629,9794.6177879581,10193.7737008571,10073.1841251847,9250.60670253496,8518.13493597586,8376.06644753883,8700.0738288143,..
Latin America & Caribbean,LCN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9058.33021954668,9350.54693623942,9505.63977354709,9662.88266300182,9657.5327849633,9567.19418094068,9438.52535422712,9502.23816838372,9550.78457202926,..
Latin America & Caribbean,LCN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.94153312382634,5.97478716317981,6.01304900202393,6.0551208085922,6.10424059299495,6.15093950185232,6.20764985193763,6.26180831343685,..,..
Latin America & Caribbean,LCN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.2745835797578,18.0238864240353,17.7868240746583,17.5572223949734,17.3291896481714,17.0980921662426,16.8603225962493,16.6164311339696,..,..
Latin America & Caribbean,LCN,Age dependency ratio (% of working-age population),SP.POP.DPND,53.1155200483572,52.4331388402536,51.8242259369655,51.285635818145,50.8084330770328,50.3888145823418,50.0332796310355,49.7179624893944,49.4536851310065,..
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7831.95898177748,8628.57596574186,9522.96991239802,9891.12680031809,9768.20107284945,8922.15562210044,8176.2773526932,8023.71993865423,8302.22297236498,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8760.29919491797,9042.38599278095,9182.45974594598,9329.8936325308,9320.01232899897,9217.65356011066,9081.33139187792,9149.15974938816,9190.79944025643,..
Latin America & Caribbean (excluding high income),LAC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,22.598231512097,22.7630556766999,25.1777800861312,27.1429777053482,29.2512528578612,34.8154613636392,36.3804842444439,34.2102300812307,37.5694050837743,..
Latin America & Caribbean (excluding high income),LAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.91818753529786,5.95069729739249,5.98892622592856,6.03160698358343,6.07874986893052,6.12856770852441,6.1812986214391,6.23581812265368,..,..
Latin America & Caribbean (excluding high income),LAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.4546455174822,18.1972695894224,17.9578820547876,17.7281936491383,17.5013195936332,17.2735946332382,17.0398061516405,16.8009076505676,..,..
Latin America & Caribbean (excluding high income),LAC,Age dependency ratio (% of working-age population),SP.POP.DPND,53.3472781562251,52.6383436308477,52.0037267283193,51.4394685943125,50.9363982766626,50.4911493873406,50.1137759661854,49.7774665937523,49.4930147368988,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7994.16966345156,8825.72224431562,9768.22451200794,10167.9768424597,10041.2647728608,9189.87676866338,8448.87374874651,8302.56906515539,8625.06394063288,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8974.00798405259,9271.97268361982,9428.52976637653,9587.85029547086,9583.321778131,9486.79750104369,9356.41259844286,9423.36441518508,9477.4365738829,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.89233328045901,5.92316688460496,5.95952467598423,6.0002945561373,6.04575118339274,6.09366710977038,6.14489268120032,6.19816876097457,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.4679737371383,18.2093545556652,17.9672553492666,17.7338625360407,17.5021185675643,17.2700634155964,17.0317576514555,16.7889468831319,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Age dependency ratio (% of working-age population),SP.POP.DPND,53.3254988681386,52.6181679563729,51.98601862539,51.425723016553,50.9280469204681,50.4893633991967,50.1116539028068,49.7757897766533,49.4928730138324,..
Least developed countries: UN classification,LDC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,760.071896062868,809.120472174784,887.806800300246,935.831137018354,1003.15091473721,1003.75155165794,992.435974111683,1021.67839508559,1051.09227809928,..
Least developed countries: UN classification,LDC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,804.022644319157,815.149475395361,834.965044559873,862.376629087327,888.247302084645,902.686311997183,914.158741320054,936.21142292139,953.254451610371,..
Least developed countries: UN classification,LDC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.95182594139215,8.66633566957195,8.40222820465856,8.15970116103234,7.93981450627827,7.74340784478716,7.57101947622315,7.41993203943948,..,..
Least developed countries: UN classification,LDC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.5154873310063,34.1099216166715,33.7077145606242,33.3099430974067,32.917938898889,32.533497540803,32.1584716778712,31.7917429114349,..,..
Least developed countries: UN classification,LDC,Age dependency ratio (% of working-age population),SP.POP.DPND,83.1521359560681,82.6358761995945,82.0163754683481,81.3142099838557,80.5483005527121,79.7339341207501,78.9933883795394,78.1982807802856,77.3622340716284,..
Low & middle income,LMY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3331.46296152808,3698.38367290833,4185.87054886034,4522.93221328891,4676.34327885365,4554.48274635674,4461.62185318873,4525.01217393732,4837.04207979136,..
Low & middle income,LMY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3588.57225097771,3752.33975650164,3892.85991235038,4039.92859203631,4164.62942913711,4271.76094906938,4396.86285951479,4552.82304899398,4704.65753551986,..
Low & middle income,LMY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,22.3206509471533,22.1739586580364,22.9777228521641,24.6731043767729,25.180932156377,24.6080273513311,25.529562128351,25.6981901862075,25.5520144530287,..
Low & middle income,LMY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.76464818775571,7.65773992877887,7.57473278983367,7.4955638503865,7.44017711288338,7.37996753635578,7.33255469634019,7.30811119288324,..,..
Low & middle income,LMY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.4234783073575,21.2296599721814,21.0932775217163,20.8960797698082,20.7807845637745,20.5273619023645,20.5213609603362,20.2056693361076,..,..
Low & middle income,LMY,Age dependency ratio (% of working-age population),SP.POP.DPND,55.6489863815045,55.3818725238885,55.1116338218279,54.8601686851813,54.6582973859623,54.5188321779212,54.5169606647281,54.5510725153373,54.6024533438806,..
Low income,LIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,618.081430793771,639.763441117201,689.838768053494,747.514111540331,788.826027673143,778.570505880006,750.725546229035,751.738128771664,789.532946251919,..
Low income,LIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,638.231008539885,643.902576950626,648.85203625587,671.952427102988,693.897925238183,696.303937844149,699.811336643378,715.988309757275,732.278228157222,..
Low income,LIC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.7244381082158,23.0085335358888,22.1718970575175,24.0519311002776,24.2425281499633,25.9156593875944,27.5530209275541,28.7956296125388,27.6386605542911,..
Low income,LIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.57821428477749,9.26497387635833,8.97473387903102,8.7047953497413,8.45406569248873,8.22361348040956,8.01482840067742,7.82646324890207,..,..
Low income,LIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.693711560663,37.2689049909985,36.8483860585831,36.4325944594031,36.0190334890679,35.6059508751726,35.1942076611908,34.7830274687089,..,..
Low income,LIC,Age dependency ratio (% of working-age population),SP.POP.DPND,89.5215496800861,89.0714500525865,88.4762410427332,87.7663615155867,86.9794644452917,86.1408528086592,85.3788975484748,84.5483009993089,83.6578997395383,..
Lower middle income,LMC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1523.58492658392,1678.19168912428,1867.82995560424,1969.92106806351,2034.51658079897,2032.08408621869,2055.31913143098,2105.8252451623,2244.53419876169,..
Lower middle income,LMC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1659.70839437519,1715.79670724342,1777.41078344469,1849.65260535853,1925.60016619132,2003.7281088459,2085.21981929317,2170.40433000224,2259.33660175081,..
Lower middle income,LMC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.9487145521373,24.5901454811467,26.1393247898962,27.2936715257401,27.1574028282768,28.5126811224172,28.1503977621331,28.9659447979593,29.5088056719294,..
Lower middle income,LMC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.81773584723257,7.69038476734812,7.5889962764949,7.50144768971943,7.43188454059764,7.37797855570096,7.33323049832329,7.30323375754266,..,..
Lower middle income,LMC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.297935115338,23.9125605538721,23.5483071235659,23.2067294371755,22.8780000542466,22.5614788738079,22.2465380079247,21.9391254677828,..,..
Lower middle income,LMC,Age dependency ratio (% of working-age population),SP.POP.DPND,60.6750911898431,60.0990573881616,59.4930094369559,58.8792354801254,58.2850026402281,57.7230906548963,57.2926027843228,56.8804237698146,56.4790545284011,..
Middle East & North Africa,MEA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6950.49789059136,7359.34489609876,8283.13910857682,8767.58618513616,8749.45496048014,8104.55728510291,7711.48623678553,7290.2514218223,7651.64641210274,..
Middle East & North Africa,MEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7172.82868411549,7286.25965704389,7417.75672114195,7468.50807305543,7540.37617165332,7586.42482276539,7809.72060285711,7797.30699278651,7845.80591435107,..
Middle East & North Africa,MEA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.05412601867331,5.03798410332275,5.02138810774578,5.00179570514822,4.98383234495222,4.96719513677753,4.94507578483836,4.92403605926632,..,..
Middle East & North Africa,MEA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.2648123425588,24.3333872450499,24.3502233935804,24.2775592457655,24.1206813786384,23.853313588448,23.4905524088547,23.0569826964749,..,..
Middle East & North Africa,MEA,Age dependency ratio (% of working-age population),SP.POP.DPND,55.4438709571204,54.9218380431138,54.6050141891733,54.4601523694922,54.4232672444845,54.4429880271538,54.7410423458504,54.9555440783037,55.1284292159861,..
Middle East & North Africa (excluding high income),MNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3982.6659676442,4091.21359180798,4580.67584230207,4747.5861923047,4627.21827994258,4192.58032870108,4106.18997922478,3868.12998895043,..,..
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4157.8760985776,4045.83812015011,4084.69998925177,4078.20285943207,4089.76722966926,4058.13051852769,4288.36162697875,4345.26916186172,..,..
Middle East & North Africa (excluding high income),MNA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,16.6980198453774,14.4913786958756,14.2993129913555,17.2718831873669,17.4926831105828,19.7599442724341,21.6526617444272,25.3625975907621,..,..
Middle East & North Africa (excluding high income),MNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.34891314538736,5.33868140671609,5.3273334861074,5.31291739790305,5.29531039489053,5.27495289521783,5.25181311619752,5.22746392450521,..,..
Middle East & North Africa (excluding high income),MNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.0011666383935,25.1688901018337,25.2588911131754,25.2525814604447,25.1352689092196,24.8988025259389,24.5488393013484,24.1156872866611,..,..
