Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Europe & Central Asia,ECS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,8.09339312103261,..,..,..
Europe & Central Asia,ECS,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,84.6155922674854,..,..,..,..
Europe & Central Asia,ECS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.08716656337426,5.97971640229517,5.85540300129485,5.80472376746884,5.92492146211432,..,..,..,..,..
Europe & Central Asia,ECS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2155.85215060819,2143.82849641596,2325.09788766474,2230.13643755834,2380.92704044786,2425.09737812677,2099.42314619519,2092.60917875574,..,..
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.27029012584974,9.04305289841694,8.90141421739314,8.8951698879827,9.12372698531781,9.21902042454991,9.31230049036252,9.37943219298671,..,..
Europe & Central Asia (excluding high income),ECA,Age dependency ratio (% of working-age population),SP.POP.DPND,44.7313588648697,44.5271602669768,44.6850050321058,45.0031953282593,45.4814160213015,46.0899063366594,46.7887823224836,47.6788426286172,48.6078601145396,49.5379646691987
Europe & Central Asia (excluding high income),ECA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,3.04527637050058,..,..,..
Europe & Central Asia (excluding high income),ECA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,7.02081905466534,..,..,..
Europe & Central Asia (excluding high income),ECA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,74.6052808814197,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.88915242829343,6.71413152243603,6.52688930788355,6.46214892373429,6.3536554875275,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,383.674764797304,417.159970856654,468.003559652882,502.861490058912,540.478275406669,502.499165865797,383.216058668065,371.159406634548,..,..
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.65315806155309,5.19612877174158,4.90149217152311,4.996282490613,5.07781104032815,5.09290476497996,5.11406997316061,5.21294380066325,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Age dependency ratio (% of working-age population),SP.POP.DPND,44.3844525524051,44.2015701365332,44.3936995263696,44.7341930769839,45.2293803135296,45.8612382357556,46.5970300679885,47.5065125222284,48.480757400156,49.4730571586212
Europe & Central Asia (IDA & IBRD countries),TEC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,2.99048061330749,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,6.92166641165145,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,74.109939721684,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.85799940281462,6.68469722357279,6.5165554073239,6.45998964026772,6.36194887522994,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,424.431361853442,458.09787636998,508.818554868924,534.758214976085,573.024513113275,540.186907367014,422.322614480733,412.527432643055,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.83664568699717,5.40548836319071,5.10198528369374,5.16149445104924,5.23779500774081,5.25349995256228,5.30493389139154,5.41910088517162,..,..
European Union,EUU,Age dependency ratio (% of working-age population),SP.POP.DPND,49.46220530287,49.7885799261061,50.3615937884708,50.9696475960883,51.6220676650399,52.3092956593056,53.012765350799,53.6241682028675,54.2644298936148,54.9149031567697
European Union,EUU,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,3.57424950450375,..,..,..
European Union,EUU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,8.58227194176189,..,..,..
European Union,EUU,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,92.3359394293228,..,..,..,..
European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.52982580478343,5.43589330293011,5.35573977224732,5.32209734184028,5.60145698850332,..,..,..,..,..
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3315.56951700352,3261.18464854513,3511.93321396895,3323.76617146565,3559.17007913051,3668.40188253447,3206.05449144971,3211.39860368401,..,..
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.72825641594881,9.653012833562,9.62013965603021,9.68398798237747,9.96854166334943,9.97568541659136,9.92587702964799,9.93224892296522,..,..
Faroe Islands,FRO,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Age dependency ratio (% of working-age population),SP.POP.DPND,51.5574982733918,51.1010746263411,51.3991439788327,51.7574390299526,52.2440666518927,52.8321788718557,53.4224001045628,53.5697436980707,53.7123036901436,53.7569809797127
Fiji,FJI,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,1490,..,..
Fiji,FJI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.4366,0.426,..,..,0.8025,..,0.8374,..,..,..
Fiji,FJI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.2969,2.242,..,..,2.8567,..,2.938,..,..,..
Fiji,FJI,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,4.18,..,5.8,..,..
Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.1,..,2.3,..,..,..,..,..,..,..
Fiji,FJI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,129.06741951,135.16206564,148.20687578,160.82942974,165.12781996,184.70824972,174.49626722,179.91156997,..,..
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.83063769,3.70136122,3.40484634,3.53699015,3.46669259,3.6492555,3.56886339,3.46146795,..,..
Finland,FIN,Age dependency ratio (% of working-age population),SP.POP.DPND,50.3212177131641,50.9483114065022,52.0227198730612,53.3793360570073,54.9243789106929,56.4570350782054,57.8258663019847,59.0452543455019,60.0766175741488,60.9423940532937
Finland,FIN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,8850,..,..,..,..
Finland,FIN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.8795,2.9874,2.9856,3.0693,3.1483,3.2073,..,3.808,..,..
Finland,FIN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,23.7467,14.6606,14.9044,14.966,14.8538,15.0865,..,14.723,..,..
Finland,FIN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,110.07,..,..,..,..
Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.3,5.9,5.5,5.3,4.9,..,4.4,..,..,..
Finland,FIN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4176.00211956,4095.69942064,4544.37904826,4406.24873067,4713.69970482,4733.46562541,4131.51081075,4117.25778244,..,..
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.87169786,8.86870378,8.94886931,9.29113662,9.49202106,9.48001145,9.74289421,9.49305799,..,..
Fragile and conflict affected situations,FCS,Age dependency ratio (% of working-age population),SP.POP.DPND,84.1600572570134,83.7839296051904,83.3887286965784,82.8806575055641,82.284307248141,81.6242127656008,80.9139038742118,80.4300604524175,79.8556958264482,79.1960923490527
Fragile and conflict affected situations,FCS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,0.399737979808338,..,..,..
Fragile and conflict affected situations,FCS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,0.862537977170148,..,..,..
Fragile and conflict affected situations,FCS,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,3.2184545497644,..,..,..,..
Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,64.3502957036021,66.00720551439,68.8212436304439,65.9218825226841,71.1037258923948,77.8072301625033,75.5773976016986,73.4421160598533,..,..
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.79866390887303,4.43090902995702,4.35209348786176,4.17445847237556,4.36183606782719,4.67087880505834,5.19387624790532,5.01983263875017,..,..
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,54.1689221643629,54.6309059178848,55.3352475317806,56.2593734180805,57.3243510783714,58.3809893423292,59.3207255978095,60.0759532638837,60.716987788684,61.2671463231552
France,FRA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
France,FRA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,3.1561,3.1711,3.1835,3.2117,3.2237,3.2349,..,..
France,FRA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
France,FRA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,9.5763,9.9941,10.3056,10.6163,10.9403,9.6887,..,..
France,FRA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,63.06,58.63,..,..,..
France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.9,6.6,6.6,6.5,6.5,..,..,..,..,..
France,FRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4706.48238117,4576.26388652,4931.71741059,4650.34025283,4898.59813518,5010.09509439,4211.68220596,4263.36156106,..,..
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.24352999,11.17922993,11.1942851,11.3208963,11.44199369,11.59500673,11.50136047,11.53929503,..,..
French Polynesia,PYF,Age dependency ratio (% of working-age population),SP.POP.DPND,47.1597623287785,46.7012789666962,46.2478966805795,45.6065994381384,44.9557617030404,44.5962342873564,44.6516431427588,44.261080638043,44.501316250857,45.037685489389
French Polynesia,PYF,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,32.62,..,..,..,..
French Polynesia,PYF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Age dependency ratio (% of working-age population),SP.POP.DPND,72.1924429401151,71.0130491504311,69.8183104810175,68.7330091142029,67.8333259441526,67.1241480997812,66.5541589240987,67.20863010995,67.8042576361545,68.3212000006354
Gabon,GAB,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,0.3611,..,..
Gabon,GAB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,2.5806,..,..
Gabon,GAB,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,6.3,..,..,..,..,..,..,..,..
Gabon,GAB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,294.07410863,216.71412151,274.08999726,236.63051177,274.98907252,245.48532796,197.94471527,220.3547089,..,..
Gabon,GAB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.83981423,2.47556901,2.55771564,2.42097557,2.84087199,2.53282252,2.65743937,3.11291313,..,..
"Gambia, The",GMB,Age dependency ratio (% of working-age population),SP.POP.DPND,92.5255636277949,91.5838394846071,91.2546257585416,90.8325761848331,90.3490278072617,89.816873657172,89.2411971080262,89.0089063257163,88.6531700192412,88.1776879113624
"Gambia, The",GMB,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.038,..,..,..,..,0.1077,..,..,..
"Gambia, The",GMB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.568,..,1.3801,..,..,1.6292,..,..,..
"Gambia, The",GMB,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,1.82,..,..,..,..
"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1,..,1.1,..,..,..,..,..,..,..
"Gambia, The",GMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,31.7608044,32.28450882,32.1282834,30.98698036,29.88498261,23.02137821,21.85383258,20.93043715,..,..
"Gambia, The",GMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.78185463,5.73962423,6.24604769,6.1363589,6.18121034,5.29871994,4.76148864,4.43153755,..,..
Georgia,GEO,Age dependency ratio (% of working-age population),SP.POP.DPND,47.8176810674256,47.4836185354363,47.6806713570874,48.0144788376601,48.501668895589,49.1533811020161,49.9593831389709,50.9402827995528,51.9817948182743,53.0472867428444
Georgia,GEO,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,5488,..,..,..,..
Georgia,GEO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,4.8065,4.3073,4.4029,4.4392,4.5177,4.8267,5.0976,..,..,..
Georgia,GEO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.2477,4.0419,4.0095,3.8369,3.9331,4.0134,4.0914,..,..,..
Georgia,GEO,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,71.52,..,..,125.01,..,..,..
Georgia,GEO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.1,3,2.8,2.5,2.6,..,..,..,..,..
Georgia,GEO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,246.97748673,262.52672103,290.41241395,323.00977842,334.91993385,348.82968757,280.91286581,308.03165121,..,..
Georgia,GEO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.83542755,9.54538881,8.39221163,8.37314174,8.39572392,8.43567753,7.93235924,8.43609722,..,..
Germany,DEU,Age dependency ratio (% of working-age population),SP.POP.DPND,51.5319812559294,51.7937457997838,52.0097511222545,52.0953973406867,52.1320952080022,52.2446834584225,52.5216312802673,52.9145728699203,53.4264177539329,54.0428350491469
Germany,DEU,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,3.7536,3.8454,3.9152,4.0043,4.0827,4.1383,4.2087,..,..
Germany,DEU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,12.5348,12.6894,12.7797,13.1914,13.4373,12.9241,13.1967,..,..
Germany,DEU,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,112.85,..,..,..,..,..
Germany,DEU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,8.2,8.2,8.2,8.2,8.3,..,..,..,..,..
Germany,DEU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4642.0035323,4596.64577527,5019.08365252,4750.4169573,5086.58406845,5278.22187754,4605.88077166,4714.2608733,..,..
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.13743151,11.0039689,10.71509959,10.76729532,10.91510275,10.95738405,11.07906625,11.13916763,..,..
Ghana,GHA,Age dependency ratio (% of working-age population),SP.POP.DPND,73.7056521635394,72.7845806844927,72.2877417310203,71.7731151305344,71.2347603002878,70.663340051341,70.0550413966088,69.6450562685164,69.1184172151994,68.5344727529092
Ghana,GHA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.085,0.0949,..,..,0.1686,..,..,0.1283,0.18,..
Ghana,GHA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.0448,0.9182,..,..,1.5912,..,..,1.5493,1.2,..
Ghana,GHA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.9,..,0.9,..,..,..,..,..,..,..
Ghana,GHA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,66.83325738,80.46975657,99.25345172,89.84914679,111.03605137,81.51717279,82.40741505,67.50885898,..,..
